model,language,scale,pairing,welfare,equality,coop,p_DD,p_exploit,p_CC,n_games,log_scale,dyad,dist,nondominated,nondominated_3obj,at_ideal
Gemini-3.5-Flash-Lite,cn,0.5,1,0.5900000000000001,0.6634929038641497,0.58,0.21000000000000002,0.42000000000000004,0.37,10,-0.3010299956639812,CvS,0.4409433216127569,False,False,False
Gemini-3.5-Flash-Lite,cn,0.5,2,0.548,0.7835955180217475,0.43,0.45,0.24,0.31,10,-0.3010299956639812,SvC,0.4710259546034994,False,False,False
Gemini-3.5-Flash-Lite,cn,0.5,3,0.557,0.5595797489096123,0.5349999999999999,0.18,0.5700000000000001,0.25,10,-0.3010299956639812,SvS,0.530578103379003,False,False,False
Gemini-3.5-Flash-Lite,cn,1.0,0,0.674,0.9513203490975393,0.76,0.09,0.3,0.61,10,0.0,CvC,0.22538268390893015,False,False,False
Gemini-3.5-Flash-Lite,cn,1.0,1,0.624,0.6131839025932955,0.6900000000000001,0.05,0.52,0.43,10,0.0,CvS,0.4142624127367538,False,False,False
Gemini-3.5-Flash-Lite,cn,1.0,2,0.645,0.8679191482275641,0.725,0.05,0.45,0.5,10,0.0,SvC,0.2894836795096851,False,False,False
Gemini-3.5-Flash-Lite,cn,1.0,3,0.587,0.48986515196213337,0.635,0.030000000000000006,0.67,0.3,10,0.0,SvS,0.5214373467553975,False,False,False
Gemini-3.5-Flash-Lite,cn,2.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,0.3010299956639812,CvC,0.0,True,True,True
Gemini-3.5-Flash-Lite,cn,2.0,1,0.697,0.7809852960486238,0.8150000000000001,0.04,0.29,0.67,10,0.3010299956639812,CvS,0.23903314680908702,False,False,False
Gemini-3.5-Flash-Lite,cn,2.0,2,0.627,0.7062175850363707,0.675,0.11000000000000001,0.43,0.45999999999999996,10,0.3010299956639812,SvC,0.36970552967318604,False,False,False
Gemini-3.5-Flash-Lite,cn,2.0,3,0.552,0.9092352092352092,0.44000000000000006,0.44000000000000006,0.24000000000000005,0.32,10,0.3010299956639812,SvS,0.4430791392305534,False,False,False
Gemini-3.5-Flash-Lite,cn,5.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,0.6989700043360189,CvC,0.0,True,True,True
Gemini-3.5-Flash-Lite,cn,5.0,1,0.5940000000000001,0.6641558291974183,0.5900000000000001,0.2,0.42000000000000004,0.38,10,0.6989700043360189,CvS,0.43475067973614107,False,False,False
Gemini-3.5-Flash-Lite,cn,5.0,2,0.6420000000000001,0.6659677776003937,0.7100000000000001,0.08,0.42000000000000004,0.5,10,0.6989700043360189,SvC,0.36578854930220267,False,False,False
Gemini-3.5-Flash-Lite,cn,5.0,3,0.519,0.7776086734997469,0.395,0.41,0.39,0.2,10,0.6989700043360189,SvS,0.5210394189034752,False,False,False
Gemini-3.5-Flash-Lite,cn,10.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,1.0,CvC,0.0,True,True,True
Gemini-3.5-Flash-Lite,cn,10.0,1,0.649,0.7290186701039321,0.7150000000000001,0.1,0.37,0.53,10,1.0,CvS,0.32858570506965273,False,False,False
Gemini-3.5-Flash-Lite,cn,10.0,2,0.632,0.6822487912666897,0.7,0.06,0.48,0.45999999999999996,10,1.0,SvC,0.37240155118600127,False,False,False
Gemini-3.5-Flash-Lite,cn,10.0,3,0.6140000000000001,0.8327316750917608,0.63,0.18,0.38,0.44000000000000006,10,1.0,SvS,0.34943074601243096,False,False,False
Gemini-3.5-Flash-Lite,cn,100.0,0,0.736,0.9558548102875755,0.8800000000000001,0.04,0.16,0.8,10,2.0,CvC,0.1173643850892297,False,False,False
Gemini-3.5-Flash-Lite,cn,100.0,1,0.6180000000000001,0.7364205167255885,0.64,0.16999999999999998,0.38,0.45,10,2.0,CvS,0.3718192733057323,False,False,False
Gemini-3.5-Flash-Lite,cn,100.0,2,0.603,0.7610161865394838,0.615,0.17,0.43,0.4,10,2.0,SvC,0.38708494745735783,False,False,False
Gemini-3.5-Flash-Lite,cn,100.0,3,0.562,0.7915525295711054,0.5,0.31,0.38,0.31,10,2.0,SvS,0.44580003809342855,False,False,False
Gemini-3.5-Flash-Lite,cn,1000.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,3.0,CvC,0.0,True,True,True
Gemini-3.5-Flash-Lite,cn,1000.0,1,0.6780000000000002,0.7490623338362042,0.79,0.02,0.38,0.6,10,3.0,CvS,0.27928006758425533,False,False,False
Gemini-3.5-Flash-Lite,cn,1000.0,2,0.579,0.8305953453590643,0.515,0.35,0.27,0.38,10,3.0,SvC,0.4086283072757043,False,False,False
Gemini-3.5-Flash-Lite,cn,1000.0,3,0.618,0.8815687287965,0.61,0.26,0.26,0.48,10,3.0,SvS,0.33245373061440975,False,False,False
Gemini-3.5-Flash-Lite,en,0.01,0,0.7180000000000001,0.9818785865297492,0.82,0.12999999999999998,0.1,0.77,10,-2.0,CvC,0.14552213856688564,False,False,False
Gemini-3.5-Flash-Lite,en,0.01,1,0.794,0.9870129870129871,0.99,0.0,0.02,0.9800000000000001,10,-2.0,CvS,0.014029656202573916,False,False,False
Gemini-3.5-Flash-Lite,en,0.01,2,0.773,0.9150943396226415,0.9550000000000001,0.0,0.09,0.9099999999999999,10,-2.0,SvC,0.07669817847939854,False,False,False
Gemini-3.5-Flash-Lite,en,0.01,3,0.8,1.0,1.0,0.0,0.0,1.0,10,-2.0,SvS,0.0,True,True,True
Gemini-3.5-Flash-Lite,en,0.1,0,0.4,1.0,0.0,1.0,0.0,0.0,10,-1.0,CvC,0.7071067811865475,False,False,False
Gemini-3.5-Flash-Lite,en,0.1,1,0.629,0.5192108723887096,0.7150000000000001,0.0,0.5700000000000001,0.43,10,-1.0,CvS,0.4549255077643074,False,False,False
Gemini-3.5-Flash-Lite,en,0.1,2,0.755,0.8993716599350401,0.925,0.0,0.15,0.85,10,-1.0,SvC,0.10672936059077004,False,False,False
Gemini-3.5-Flash-Lite,en,0.1,3,0.797,0.9935064935064934,0.9949999999999999,0.0,0.01,0.99,10,-1.0,SvS,0.007014828101287011,False,False,False
Gemini-3.5-Flash-Lite,en,0.25,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-0.6020599913279624,CvC,0.0,True,True,True
Gemini-3.5-Flash-Lite,en,0.25,1,0.737,0.857251617814998,0.8949999999999999,0.0,0.21000000000000002,0.79,10,-0.6020599913279624,CvS,0.15030527372057745,False,False,False
Gemini-3.5-Flash-Lite,en,0.25,2,0.746,0.8904014904014904,0.9099999999999999,0.0,0.18,0.8200000000000001,10,-0.6020599913279624,SvC,0.12295697073817048,False,False,False
Gemini-3.5-Flash-Lite,en,0.25,3,0.736,0.9316013139860333,0.8800000000000001,0.04,0.16,0.8,10,-0.6020599913279624,SvS,0.12304141629637813,False,False,False
Gemini-3.5-Flash-Lite,en,0.5,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-0.3010299956639812,CvC,0.0,True,True,True
Gemini-3.5-Flash-Lite,en,0.5,1,0.704,0.7925021795989537,0.8400000000000001,0.0,0.32,0.68,10,-0.3010299956639812,CvS,0.22433829975194264,False,False,False
Gemini-3.5-Flash-Lite,en,0.5,2,0.704,0.7999923323248701,0.8300000000000001,0.030000000000000006,0.27999999999999997,0.69,10,-0.3010299956639812,SvC,0.22091069137645342,False,False,False
Gemini-3.5-Flash-Lite,en,0.5,3,0.648,0.8543153929651923,0.7100000000000001,0.11000000000000001,0.36,0.53,10,-0.3010299956639812,SvS,0.28777074619120546,False,False,False
Gemini-3.5-Flash-Lite,en,1.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,0.0,CvC,0.0,True,True,True
Gemini-3.5-Flash-Lite,en,1.0,1,0.653,0.7757763523892557,0.705,0.15,0.29000000000000004,0.5599999999999999,10,0.0,CvS,0.3044113123291144,False,False,False
Gemini-3.5-Flash-Lite,en,1.0,2,0.641,0.6914903825700967,0.705,0.09,0.41,0.5,10,0.0,SvC,0.3557980003082826,False,False,False
Gemini-3.5-Flash-Lite,en,1.0,3,0.591,0.7867387596386715,0.5549999999999999,0.29,0.31,0.4,10,0.0,SvS,0.39905300815834766,False,False,False
Gemini-3.5-Flash-Lite,en,2.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,0.3010299956639812,CvC,0.0,True,True,True
Gemini-3.5-Flash-Lite,en,2.0,1,0.488,0.7600101852488399,0.34,0.42000000000000004,0.4800000000000001,0.1,10,0.3010299956639812,CvS,0.5770594038677025,False,False,False
Gemini-3.5-Flash-Lite,en,2.0,2,0.542,0.6341321465178943,0.49000000000000005,0.24,0.54,0.22000000000000003,10,0.3010299956639812,SvC,0.5243492567991317,False,False,False
Gemini-3.5-Flash-Lite,en,2.0,3,0.5740000000000001,0.7275662245111483,0.53,0.27999999999999997,0.38,0.33999999999999997,10,0.3010299956639812,SvS,0.44353419373657643,False,False,False
Gemini-3.5-Flash-Lite,en,5.0,0,0.733,0.935582996238734,0.865,0.06999999999999999,0.13,0.8,10,0.6989700043360189,CvC,0.12689720322682255,False,False,False
Gemini-3.5-Flash-Lite,en,5.0,1,0.496,0.8214613876445409,0.32999999999999996,0.48999999999999994,0.36,0.15,10,0.6989700043360189,CvS,0.55203081259193,False,False,False
Gemini-3.5-Flash-Lite,en,5.0,2,0.583,0.7366770738523455,0.5549999999999999,0.25,0.39,0.36,10,0.6989700043360189,SvC,0.42640662133400514,False,False,False
Gemini-3.5-Flash-Lite,en,5.0,3,0.493,0.49138560003849696,0.365,0.37,0.53,0.1,10,0.6989700043360189,SvS,0.651054858613389,False,False,False
Gemini-3.5-Flash-Lite,en,10.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,1.0,CvC,0.0,True,True,True
Gemini-3.5-Flash-Lite,en,10.0,1,0.546,0.7642775363170389,0.45999999999999996,0.35,0.38,0.26999999999999996,10,1.0,CvS,0.4789520225893012,False,False,False
Gemini-3.5-Flash-Lite,en,10.0,2,0.599,0.6772769097947542,0.615,0.15,0.47000000000000003,0.38,10,1.0,SvC,0.42228926279957874,False,False,False
Gemini-3.5-Flash-Lite,en,10.0,3,0.5429999999999999,0.5395454115021521,0.505,0.2,0.5900000000000001,0.21000000000000002,10,1.0,SvS,0.5589385825243784,False,False,False
Gemini-3.5-Flash-Lite,en,100.0,0,0.768,0.9583333333333334,0.93,0.05,0.04,0.9099999999999999,10,2.0,CvC,0.06378131039384154,False,False,False
Gemini-3.5-Flash-Lite,en,100.0,1,0.512,0.8536079950315172,0.37,0.45,0.36,0.19,10,2.0,CvS,0.5195337424646701,False,False,False
Gemini-3.5-Flash-Lite,en,100.0,2,0.609,0.7463344131131098,0.635,0.14,0.45,0.41,10,2.0,SvC,0.3823300144970772,False,False,False
Gemini-3.5-Flash-Lite,en,100.0,3,0.595,0.6752812010280095,0.605,0.16,0.47000000000000003,0.37,10,2.0,SvS,0.42900964348474274,False,False,False
Gemini-3.5-Flash-Lite,en,1000.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,3.0,CvC,0.0,True,True,True
Gemini-3.5-Flash-Lite,en,1000.0,1,0.46900000000000003,0.7789402754507251,0.28500000000000003,0.48999999999999994,0.45,0.06000000000000001,10,3.0,CvS,0.6056499202583128,False,False,False
Gemini-3.5-Flash-Lite,en,1000.0,2,0.605,0.6758719376050853,0.635,0.12,0.49000000000000005,0.39,10,3.0,SvC,0.41395365128953854,False,False,False
Gemini-3.5-Flash-Lite,en,1000.0,3,0.5479999999999999,0.6619629534434287,0.49000000000000005,0.27,0.48,0.25,10,3.0,SvS,0.5055536790711199,False,False,False
Gemini-3.5-Flash-Lite,fr,0.01,0,0.7180000000000001,0.9580371115582385,0.8099999999999999,0.16,0.06000000000000001,0.78,10,-2.0,CvC,0.14796263718651353,False,False,False
Gemini-3.5-Flash-Lite,fr,0.01,1,0.7310000000000001,0.8663763563515013,0.885,0.0,0.22999999999999998,0.77,10,-2.0,CvS,0.15429116653571082,False,False,False
Gemini-3.5-Flash-Lite,fr,0.01,2,0.8,1.0,1.0,0.0,0.0,1.0,10,-2.0,SvC,0.0,True,True,True
Gemini-3.5-Flash-Lite,fr,0.01,3,0.761,0.9269251874885678,0.9349999999999999,0.0,0.13,0.8699999999999999,10,-2.0,SvS,0.0861573508865639,False,False,False
Gemini-3.5-Flash-Lite,fr,0.1,0,0.40700000000000003,0.941268081511984,0.034999999999999996,0.93,0.06999999999999999,0.0,10,-1.0,CvC,0.6959725886302142,False,False,False
Gemini-3.5-Flash-Lite,fr,0.1,1,0.635,0.5251024625480087,0.725,0.0,0.55,0.45,10,-1.0,CvS,0.4447942901375677,False,False,False
Gemini-3.5-Flash-Lite,fr,0.1,2,0.666,0.6325607823583469,0.77,0.02,0.42000000000000004,0.5599999999999999,10,-1.0,SvC,0.3515939267543668,False,False,False
Gemini-3.5-Flash-Lite,fr,0.1,3,0.8,1.0,1.0,0.0,0.0,1.0,10,-1.0,SvS,0.0,True,True,True
Gemini-3.5-Flash-Lite,fr,0.25,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-0.6020599913279624,CvC,0.0,True,True,True
Gemini-3.5-Flash-Lite,fr,0.25,1,0.6950000000000001,0.7417327964138238,0.825,0.0,0.35,0.65,10,-0.6020599913279624,CvS,0.2603922026945348,False,False,False
Gemini-3.5-Flash-Lite,fr,0.25,2,0.725,0.8755976349437298,0.865,0.03,0.21000000000000002,0.76,10,-0.6020599913279624,SvC,0.15911033660889787,False,False,False
Gemini-3.5-Flash-Lite,fr,0.25,3,0.662,0.7765503079803995,0.74,0.09,0.33999999999999997,0.5700000000000001,10,-0.6020599913279624,SvS,0.2906499310714303,False,False,False
Gemini-3.5-Flash-Lite,fr,0.5,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-0.3010299956639812,CvC,0.0,True,True,True
Gemini-3.5-Flash-Lite,fr,0.5,1,0.5850000000000001,0.7685261479336567,0.5650000000000001,0.23000000000000004,0.41,0.36,10,-0.3010299956639812,CvS,0.4138154142793809,False,False,False
Gemini-3.5-Flash-Lite,fr,0.5,2,0.637,0.69662221407867,0.6950000000000001,0.1,0.41,0.49000000000000005,10,-0.3010299956639812,SvC,0.3592313537196666,False,False,False
Gemini-3.5-Flash-Lite,fr,0.5,3,0.5940000000000001,0.7507355847283631,0.6,0.16999999999999998,0.45999999999999996,0.37,10,-0.3010299956639812,SvS,0.4045724587269325,False,False,False
Gemini-3.5-Flash-Lite,fr,1.0,0,0.785,0.9788006111535523,0.975,0.0,0.05,0.95,10,0.0,CvC,0.03046033558139907,False,False,False
Gemini-3.5-Flash-Lite,fr,1.0,1,0.672,0.7460222376678541,0.76,0.08,0.32,0.6,10,0.0,CvS,0.2888812072108914,False,False,False
Gemini-3.5-Flash-Lite,fr,1.0,2,0.658,0.7169651358259579,0.75,0.04,0.42000000000000004,0.54,10,0.0,SvC,0.3210402890121569,False,False,False
Gemini-3.5-Flash-Lite,fr,1.0,3,0.599,0.4797206126668855,0.655,0.030000000000000006,0.63,0.33999999999999997,10,0.0,SvS,0.5114669543986792,False,False,False
Gemini-3.5-Flash-Lite,fr,2.0,0,0.629,0.9510083412522438,0.595,0.36,0.09,0.55,10,0.3010299956639812,CvC,0.3042666861709121,False,False,False
Gemini-3.5-Flash-Lite,fr,2.0,1,0.604,0.7964948024315973,0.6100000000000001,0.19,0.4,0.41,10,0.3010299956639812,CvS,0.37517620222860265,False,False,False
Gemini-3.5-Flash-Lite,fr,2.0,2,0.6479999999999999,0.8090570295039192,0.7100000000000001,0.11000000000000001,0.36,0.53,10,0.3010299956639812,SvC,0.30071516255575426,False,False,False
Gemini-3.5-Flash-Lite,fr,2.0,3,0.58,0.614215052233628,0.59,0.13,0.5599999999999999,0.31,10,0.3010299956639812,SvS,0.4750421170396907,False,False,False
Gemini-3.5-Flash-Lite,fr,5.0,0,0.7270000000000001,0.929998582796354,0.865,0.04,0.19,0.77,10,0.6989700043360189,CvC,0.13821441388386174,False,False,False
Gemini-3.5-Flash-Lite,fr,5.0,1,0.65,0.779519546070131,0.72,0.09,0.38,0.53,10,0.6989700043360189,CvS,0.30760090260361816,False,False,False
Gemini-3.5-Flash-Lite,fr,5.0,2,0.667,0.7436074274865814,0.765,0.04,0.39,0.5700000000000001,10,0.6989700043360189,SvC,0.29689510036378897,False,False,False
Gemini-3.5-Flash-Lite,fr,5.0,3,0.604,0.5238871266850463,0.65,0.07,0.5599999999999999,0.37,10,0.6989700043360189,SvS,0.4831063382611644,False,False,False
Gemini-3.5-Flash-Lite,fr,10.0,0,0.736,0.9734994734994735,0.86,0.1,0.08,0.82,10,1.0,CvC,0.11467841537273951,False,False,False
Gemini-3.5-Flash-Lite,fr,10.0,1,0.655,0.7703375536942504,0.735,0.07,0.39,0.54,10,1.0,CvS,0.3034395238290007,False,False,False
Gemini-3.5-Flash-Lite,fr,10.0,2,0.6839999999999999,0.845993799609803,0.8,0.02,0.36,0.62,10,1.0,SvC,0.23218302022179146,False,False,False
Gemini-3.5-Flash-Lite,fr,10.0,3,0.656,0.7801972501190891,0.74,0.06000000000000001,0.4,0.54,10,1.0,SvS,0.29825597131927656,False,False,False
Gemini-3.5-Flash-Lite,fr,100.0,0,0.7590000000000001,0.9696969696969697,0.905,0.08,0.030000000000000006,0.89,10,2.0,CvC,0.07557950663224235,False,False,False
Gemini-3.5-Flash-Lite,fr,100.0,1,0.48999999999999994,0.7336123198141506,0.36,0.37,0.54,0.09,10,2.0,CvS,0.5794770902092674,False,False,False
Gemini-3.5-Flash-Lite,fr,100.0,2,0.5980000000000001,0.6478884725592877,0.63,0.1,0.54,0.36,10,2.0,SvC,0.43532030032875296,False,False,False
Gemini-3.5-Flash-Lite,fr,100.0,3,0.527,0.6429937940406368,0.465,0.24,0.5900000000000001,0.17,10,2.0,SvS,0.5446373477340216,False,False,False
Gemini-3.5-Flash-Lite,fr,1000.0,0,0.774,0.9700892857142858,0.95,0.02,0.06000000000000001,0.9199999999999999,10,3.0,CvC,0.05059471725922399,False,False,False
Gemini-3.5-Flash-Lite,fr,1000.0,1,0.507,0.57261037111915,0.40499999999999997,0.32,0.55,0.13,10,3.0,CvS,0.5996741385431386,False,False,False
Gemini-3.5-Flash-Lite,fr,1000.0,2,0.5509999999999999,0.4164150322700279,0.5650000000000001,0.06000000000000001,0.75,0.19,10,3.0,SvC,0.6033563062405135,False,False,False
Gemini-3.5-Flash-Lite,fr,1000.0,3,0.553,0.6219104169172937,0.505,0.25,0.49000000000000005,0.26,10,3.0,SvS,0.5119853429716785,False,False,False
Gemini-3.5-Flash-Lite,vn,0.01,0,0.46799999999999997,0.8925156398479569,0.2,0.74,0.12000000000000002,0.13999999999999999,10,-2.0,CvC,0.5917993273387924,False,False,False
Gemini-3.5-Flash-Lite,vn,0.01,1,0.692,0.7388492852453085,0.82,0.0,0.36,0.64,10,-2.0,CvS,0.2656122134022515,False,False,False
Gemini-3.5-Flash-Lite,vn,0.01,2,0.7180000000000001,0.7823737594103914,0.86,0.01,0.26,0.73,10,-2.0,SvC,0.21140740359926627,False,False,False
Gemini-3.5-Flash-Lite,vn,0.01,3,0.794,1.0,0.99,0.0,0.02,0.9800000000000001,10,-2.0,SvS,0.010606601717798222,False,False,False
Gemini-3.5-Flash-Lite,vn,0.1,0,0.43100000000000005,0.9634146341463415,0.085,0.9,0.030000000000000006,0.07,10,-1.0,CvC,0.6528187876411975,False,False,False
Gemini-3.5-Flash-Lite,vn,0.1,1,0.659,0.6769683933406305,0.765,0.0,0.47000000000000003,0.53,10,-1.0,CvS,0.33808702200833857,False,False,False
Gemini-3.5-Flash-Lite,vn,0.1,2,0.63,0.5524580516922358,0.7,0.05,0.5,0.45,10,-1.0,SvC,0.4364165415604165,False,False,False
Gemini-3.5-Flash-Lite,vn,0.1,3,0.779,0.9545454545454545,0.9650000000000001,0.0,0.07,0.93,10,-1.0,SvS,0.04910379670900891,False,False,False
Gemini-3.5-Flash-Lite,vn,0.25,0,0.78,0.9856879983643427,0.96,0.02,0.04,0.9400000000000001,10,-0.6020599913279624,CvC,0.03677521849574153,False,False,False
Gemini-3.5-Flash-Lite,vn,0.25,1,0.77,0.935064935064935,0.95,0.0,0.1,0.9,10,-0.6020599913279624,CvS,0.07014828101286985,False,False,False
Gemini-3.5-Flash-Lite,vn,0.25,2,0.748,0.8925890843699061,0.9099999999999999,0.01,0.16,0.8300000000000001,10,-0.6020599913279624,SvC,0.11924157160255638,False,False,False
Gemini-3.5-Flash-Lite,vn,0.25,3,0.755,0.9526101443909664,0.905,0.06000000000000001,0.07,0.8700000000000001,10,-0.6020599913279624,SvS,0.08631931537797631,False,False,False
Gemini-3.5-Flash-Lite,vn,0.5,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-0.3010299956639812,CvC,0.0,True,True,True
Gemini-3.5-Flash-Lite,vn,0.5,1,0.685,0.8005798220899187,0.795,0.04,0.33,0.63,10,-0.3010299956639812,CvS,0.2474112541475109,False,False,False
Gemini-3.5-Flash-Lite,vn,0.5,2,0.752,0.8895856712758121,0.9199999999999999,0.0,0.16,0.8400000000000001,10,-0.3010299956639812,SvC,0.11530681677076392,False,False,False
Gemini-3.5-Flash-Lite,vn,0.5,3,0.6599999999999999,0.9074120013485686,0.73,0.11000000000000001,0.32,0.5700000000000001,10,-0.3010299956639812,SvS,0.2560005248962174,False,False,False
Gemini-3.5-Flash-Lite,vn,1.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,0.0,CvC,0.0,True,True,True
Gemini-3.5-Flash-Lite,vn,1.0,1,0.671,0.7309740797727542,0.785,0.0,0.43,0.57,10,0.0,CvS,0.29696901837912015,False,False,False
Gemini-3.5-Flash-Lite,vn,1.0,2,0.682,0.7578287770560648,0.8,0.01,0.38,0.61,10,0.0,SvC,0.2698813639566107,False,False,False
Gemini-3.5-Flash-Lite,vn,1.0,3,0.646,0.9246636752010697,0.6599999999999999,0.25,0.18,0.5700000000000001,10,0.0,SvS,0.2773991364750528,False,False,False
Gemini-3.5-Flash-Lite,vn,2.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,0.3010299956639812,CvC,0.0,True,True,True
Gemini-3.5-Flash-Lite,vn,2.0,1,0.663,0.7328952055308385,0.745,0.08,0.35,0.5700000000000001,10,0.3010299956639812,CvS,0.30712474764207215,False,False,False
Gemini-3.5-Flash-Lite,vn,2.0,2,0.623,0.678602784345778,0.665,0.12,0.43,0.45,10,0.3010299956639812,SvC,0.38671851535082113,False,False,False
Gemini-3.5-Flash-Lite,vn,2.0,3,0.6100000000000001,0.7928141880595951,0.6199999999999999,0.19,0.38,0.43,10,0.3010299956639812,SvS,0.3664361886259357,False,False,False
Gemini-3.5-Flash-Lite,vn,5.0,0,0.796,1.0,0.99,0.01,0.0,0.99,10,0.6989700043360189,CvC,0.007071067811865481,False,False,False
Gemini-3.5-Flash-Lite,vn,5.0,1,0.522,0.6889599178460255,0.42000000000000004,0.35,0.45999999999999996,0.19,10,0.6989700043360189,CvS,0.5384101283902222,False,False,False
Gemini-3.5-Flash-Lite,vn,5.0,2,0.561,0.7104112661884218,0.505,0.29,0.41,0.3,10,0.6989700043360189,SvC,0.4695039322255954,False,False,False
Gemini-3.5-Flash-Lite,vn,5.0,3,0.5770000000000001,0.6252814513215368,0.5549999999999999,0.22000000000000003,0.45,0.32999999999999996,10,0.6989700043360189,SvS,0.4749843369647539,False,False,False
Gemini-3.5-Flash-Lite,vn,10.0,0,0.616,0.9224009762490057,0.6100000000000001,0.25,0.28,0.47000000000000003,10,1.0,CvC,0.3298648272301152,False,False,False
Gemini-3.5-Flash-Lite,vn,10.0,1,0.6679999999999999,0.8829289295092589,0.78,0.0,0.44000000000000006,0.5599999999999999,10,1.0,CvS,0.2475940584362317,False,False,False
Gemini-3.5-Flash-Lite,vn,10.0,2,0.6060000000000001,0.5515661562716334,0.65,0.08,0.54,0.38,10,1.0,SvC,0.46707489345981595,False,False,False
Gemini-3.5-Flash-Lite,vn,10.0,3,0.5690000000000001,0.6480232803694174,0.5349999999999999,0.24,0.45,0.31,10,1.0,SvS,0.47822267886514214,False,False,False
Gemini-3.5-Flash-Lite,vn,100.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,2.0,CvC,0.0,True,True,True
Gemini-3.5-Flash-Lite,vn,100.0,1,0.758,0.9057984269251875,0.9299999999999999,0.0,0.13999999999999999,0.86,10,2.0,CvS,0.09974702093237986,False,False,False
Gemini-3.5-Flash-Lite,vn,100.0,2,0.7220000000000001,0.8576191379500203,0.86,0.030000000000000006,0.22000000000000003,0.75,10,2.0,SvC,0.17072977168334658,False,False,False
Gemini-3.5-Flash-Lite,vn,100.0,3,0.686,0.8499870423601527,0.78,0.09,0.26,0.65,10,2.0,SvS,0.2277376642760861,False,False,False
Gemini-3.5-Flash-Lite,vn,1000.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,3.0,CvC,0.0,True,True,True
Gemini-3.5-Flash-Lite,vn,1000.0,1,0.5670000000000001,0.6241183011549332,0.5349999999999999,0.22999999999999998,0.47000000000000003,0.3,10,3.0,CvS,0.49020062297321354,False,False,False
Gemini-3.5-Flash-Lite,vn,1000.0,2,0.669,0.6749950831175873,0.775,0.02,0.41,0.5700000000000001,10,3.0,SvC,0.32625484364047685,False,False,False
Gemini-3.5-Flash-Lite,vn,1000.0,3,0.5890000000000001,0.7161888191860681,0.595,0.16,0.49000000000000005,0.35,10,3.0,SvS,0.4235593443397266,False,False,False
Grok-4.20-Non-Reasoning,ar,0.01,0,0.4,1.0,0.0,1.0,0.0,0.0,10,-2.0,CvC,0.7071067811865475,False,False,False
Grok-4.20-Non-Reasoning,ar,0.01,1,0.43000000000000005,0.7094013303769401,0.13999999999999999,0.73,0.26,0.01,10,-2.0,CvS,0.6855919292066863,False,False,False
Grok-4.20-Non-Reasoning,ar,0.01,2,0.41000000000000003,0.8803311455041459,0.05,0.9,0.1,0.0,10,-2.0,SvC,0.6946026327103683,False,False,False
Grok-4.20-Non-Reasoning,ar,0.01,3,0.496,0.8334326732546279,0.28,0.64,0.16,0.2,10,-2.0,SvS,0.5501566478463655,False,False,False
Grok-4.20-Non-Reasoning,ar,0.1,0,0.402,0.9761904761904763,0.01,0.9800000000000001,0.02,0.0,10,-1.0,CvC,0.7037726527167832,False,False,False
Grok-4.20-Non-Reasoning,ar,0.1,1,0.532,0.4996167928009828,0.4600000000000001,0.28,0.52,0.2,10,-1.0,CvS,0.5913050625720935,False,False,False
Grok-4.20-Non-Reasoning,ar,0.1,2,0.43100000000000005,0.8601174053110926,0.11499999999999999,0.8099999999999999,0.15,0.04,10,-1.0,SvC,0.6597626051455557,False,False,False
Grok-4.20-Non-Reasoning,ar,0.1,3,0.533,0.5710385824416068,0.45499999999999996,0.3,0.49000000000000005,0.21000000000000002,10,-1.0,SvS,0.5610544304047986,False,False,False
Grok-4.20-Non-Reasoning,ar,0.25,0,0.525,0.8229544849094026,0.36500000000000005,0.53,0.21000000000000002,0.26,10,-0.6020599913279624,CvC,0.50199669541427,False,False,False
Grok-4.20-Non-Reasoning,ar,0.25,1,0.657,0.6749358055540615,0.745,0.05,0.41,0.54,10,-0.6020599913279624,CvS,0.34166722151150736,False,False,False
Grok-4.20-Non-Reasoning,ar,0.25,2,0.579,0.7707818139031637,0.5149999999999999,0.35,0.27,0.38,10,-0.6020599913279624,SvC,0.42296408053020534,False,False,False
Grok-4.20-Non-Reasoning,ar,0.25,3,0.729,0.8789195980928696,0.865,0.05,0.17,0.78,10,-0.6020599913279624,SvS,0.15193207976920522,False,False,False
Grok-4.20-Non-Reasoning,ar,0.5,0,0.479,0.8205603182213409,0.255,0.63,0.23000000000000004,0.13999999999999999,10,-0.3010299956639812,CvC,0.5814657553961482,False,False,False
